   12.720000     0.619478     0.523632     0.712120
   12.926667     0.582189     0.503961     0.661664
   13.133333     0.566805     0.497915     0.638866
   13.340000     0.547789     0.489629     0.606495
   13.546667     0.532954     0.478944     0.586447
   13.753333     0.535767     0.487612     0.586555
   13.960000     0.523203     0.478698     0.571463
   14.166667     0.518159     0.475624     0.562579
   14.373333     0.506129     0.466058     0.547750
   14.580000     0.494045     0.453174     0.538006
   14.786667     0.479882     0.439548     0.523769
   14.993333     0.459465     0.418433     0.503966
   15.200000     0.447972     0.401660     0.496343
   15.406667     0.427028     0.371977     0.483041
   15.613333     0.432554     0.364937     0.503668
