   16.174000     0.670185     0.597231     0.754686
   16.528000     0.617362     0.528071     0.716107
   16.882000     0.614575     0.533553     0.710231
   17.236000     0.596015     0.510921     0.697862
   17.590000     0.583886     0.506523     0.678598
   17.944000     0.559866     0.494209     0.633491
   18.298000     0.562175     0.500455     0.630232
   18.652000     0.560622     0.505367     0.623207
   19.006000     0.542032     0.491754     0.597449
   19.360000     0.533175     0.485952     0.583027
   19.714000     0.509483     0.467870     0.554007
   20.068000     0.503173     0.459944     0.550222
   20.422000     0.483600     0.441493     0.529076
   20.776000     0.458877     0.414104     0.508685
